months reported,state,county ID,agency,population,violent,property,murder,rape,robbery,assault,burglary,larceny theft,motor vehicle theft,arson
12,MO,06600,MILLER,17975,66,27,0,3,1,62,83,177,1,3
12,MO,06701,CHARLESTON,5924,59,142,2,1,12,44,27,11,5,3
12,MO,06702,EAST PRAIRIE,32,2,89,0,0,1,1,17,72,0,0
12,MO,06704,BERTRAND,83,3,29,0,0,0,3,11,16,2,0
12,MO,06700,MISSISSIPPI,4358,7,61,1,0,0,6,12,46,3,0
12,MO,06801,CALIFORNIA,4363,9,44,1,0,3,5,1,32,2,1
12,MO,06802,TIPTON,333,2,29,0,0,0,2,2,21,6,0
12,MO,06800,MONITEAU,8131,17,28,1,1,0,15,17,0,11,0
12,MO,06902,MONROE CITY,1959,0,19,0,0,0,0,6,11,2,0
12,MO,06900,MONROE,6821,2,57,0,0,0,2,19,34,4,0
12,MO,07001,JONESBURG,74,3,7,0,0,0,3,4,3,0,0
12,MO,07002,MONTGOMERY CITY,2786,1,47,0,0,1,9,1,33,4,0
12,MO,07003,WELLSVILLE,1172,4,8,0,0,1,3,4,4,0,0
